Sort Container Key	Parent Container Key	UNIVERSAL ID	DESCRIPTION	COLOR	STYLE	SIZE	Part Number	DEPARTMENT NAME	Gender	Category (Department)	Subclass	Vendor	SCAN QUANTITY	 Unit Retail 	 Ext. Retail 	COGS	Zone
J40707EBBE22	40700051869	99107935109	LS PUFF TOP W/ SMOCK SLV, BK0070, XL	BK0070	NW942	XL	NW942BK0070XL	FLAT	Womens	W KNITS	W KNIT TOP END USE	Madewell	1	58	58	$4.67	Zone 1
J407080A8FFE	40700051869	99107072078	MOP MARITIME NECKLACE S, ED0747, ONE S	ED0747	NL488	ONE S	NL488ED0747ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL NCK LAYERING	Madewell	1	58	58	$5.25	Zone 2
J407080A8FFE	40700051869	99107183430	DEMI DOUBLE HOOP HUGGIES, EB9672, ONE S	EB9672	NN322	ONE S	NN322EB9672ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	58	58	$5.25	Zone 2
J407080A8FFE	40700051869	99107751462	DEMI DOUBLE HOOP HUGGIES, EE0438, ONE S	EE0438	NN322	ONE S	NN322EE0438ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	58	58	$5.25	Zone 2
J407080A8FFE	40700051869	99107943077	EXTRA LARGE CHUNKY HOOP, EE4961, ONE S	EE4961	NX286	ONE S	NX286EE4961ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	58	58	$5.25	Zone 2
J407080A8FFE	40700051869	99107930596	CHINTZ FLORAL CHANDELLI, EE7744, ONE S	EE7744	NX297	ONE S	NX297EE7744ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EAR STATEMNT	Madewell	2	58	116	$5.25	Zone 2
J407080A8FFE	40700051869	99107953558	HINGE CUFF, EE7744, ONE S	EE7744	NX284	ONE S	NX284EE7744ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL BRCLT BANGLE	Madewell	2	58	116	$5.25	Zone 2
J407080A8FFE	40700051869	99107744199	DEMI TWIST HUGGIE, EB9672, ONE S	EB9672	NU947	ONE S	NU947EB9672ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	3	58	174	$5.25	Zone 2
J40708136213	40700052010	99107072078	MOP MARITIME NECKLACE S, ED0747, ONE S	ED0747	NL488	ONE S	NL488ED0747ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL NCK LAYERING	Madewell	1	58	58	$5.25	Zone 2
J40708136213	40700052010	99107894697	STONE INLAY EARRING, EE8398, ONE S	EE8398	NX263	ONE S	NX263EE8398ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	58	58	$5.25	Zone 2
J40708136213	40700052010	99107943077	EXTRA LARGE CHUNKY HOOP, EE4961, ONE S	EE4961	NX286	ONE S	NX286EE4961ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	58	58	$5.25	Zone 2
J40708136213	40700052010	99107930596	CHINTZ FLORAL CHANDELLI, EE7744, ONE S	EE7744	NX297	ONE S	NX297EE7744ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EAR STATEMNT	Madewell	2	58	116	$5.25	Zone 2
J40708136213	40700052010	99107983917	PAVE CARABINER PAPERCLI, EB0034, ONE S	EB0034	NY831	ONE S	NY831EB0034ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL BRCLT SOFT	Madewell	2	58	116	$5.25	Zone 2
J40707EBBE22	40700051869	99107892112	LS PUFF TOP W/ SMOCK SLV, RD0188, L	RD0188	NW942	L	NW942RD0188L	FLAT	Womens	W KNITS	W KNIT TOP END USE	Madewell	1	58	58	$4.67	Zone 1
J4070825E5C4	40700051876	99107152052	CORE CENTERBAR DENIM BE, BR5736, 38	BR5736	NM497	38	NM497BR573638	MASTER/SPECIALTY	Mens	M ACCESSORIES	M ACC BELTS LEATHER	Madewell	1	58	58	$5.25	Zone 1
J4070825E5C4	40700051876	99107152043	CORE CENTERBAR DENIM BE, BK5229, 36	BK5229	NM497	36	NM497BK522936	MASTER/SPECIALTY	Mens	M ACCESSORIES	M ACC BELTS LEATHER	Madewell	1	58	58	$5.25	Zone 1
J40708261783	40700051876	99107152050	CORE CENTERBAR DENIM BE, BR5736, 34	BR5736	NM497	34	NM497BR573634	MASTER/SPECIALTY	Mens	M ACCESSORIES	M ACC BELTS LEATHER	Madewell	1	58	58	$5.25	Zone 1
J407083462D5	40700052010	99107152042	CORE CENTERBAR DENIM BE, BK5229, 34	BK5229	NM497	34	NM497BK522934	MASTER/SPECIALTY	Mens	M ACCESSORIES	M ACC BELTS LEATHER	Madewell	1	58	58	$5.25	Zone 1
J407083462D5	40700052010	99107152050	CORE CENTERBAR DENIM BE, BR5736, 34	BR5736	NM497	34	NM497BR573634	MASTER/SPECIALTY	Mens	M ACCESSORIES	M ACC BELTS LEATHER	Madewell	1	58	58	$5.25	Zone 1
J4070825E5C4	40700051876	99107152041	CORE CENTERBAR DENIM BE, BK5229, 32	BK5229	NM497	32	NM497BK522932	MASTER/SPECIALTY	Mens	M ACCESSORIES	M ACC BELTS LEATHER	Madewell	1	58	58	$5.25	Zone 1
J40708136213	40700052010	99107152049	CORE CENTERBAR DENIM BE, BR5736, 32	BR5736	NM497	32	NM497BR573632	MASTER/SPECIALTY	Mens	M ACCESSORIES	M ACC BELTS LEATHER	Madewell	1	58	58	$5.25	Zone 1
J4070825E5C4	40700051876	99107152040	CORE CENTERBAR DENIM BE, BK5229, 30	BK5229	NM497	30	NM497BK522930	MASTER/SPECIALTY	Mens	M ACCESSORIES	M ACC BELTS LEATHER	Madewell	1	58	58	$5.25	Zone 1
J40707EBBE22	40700051869	99107880187	SLINKY MOCKNECK DRAPED, NA0274, XXS	NA0274	NW948	XXS	NW948NA0274XXS	FLAT	Womens	W KNITS	W KNIT TOP END USE	Madewell	1	55	55	$4.49	Zone 2
J40707F04B08	40700051869	99107799769	ELBOW SLV HENLEY CTN NU, KF9847, XXS	KF9847	NW863	XXS	NW863KF9847XXS	FLAT	Womens	W KNITS	W KNIT TOP END USE	Madewell	1	55	55	$4.49	Zone 2
J407080A8FFE	40700051869	99107894707	STONE INLAY NECKLACE, EE7744, ONE S	EE7744	NX267	ONE S	NX267EE7744ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL NCK CHOKER	Madewell	1	55	55	$5.04	Zone 2
J4070825E5C4	40700051876	99107959456	DAINTY GRADUATED CHAIN, EE7744, ONE S	EE7744	NY814	ONE S	NY814EE7744ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL NCK CHOKER	Madewell	1	55	55	$5.04	Zone 2
J40708136213	40700052010	99107908330	STONE INLAY NECKLACE, EB9930, ONE S	EB9930	NX267	ONE S	NX267EB9930ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL NCK CHOKER	Madewell	1	55	55	$5.04	Zone 2
J40707EBBE22	40700051869	99107880165	SLINKY MOCKNECK DRAPED, BL0448, M	BL0448	NW948	M	NW948BL0448M	FLAT	Womens	W KNITS	W KNIT TOP END USE	Madewell	1	55	55	$4.49	Zone 1
J40708136213	40700052010	99107947795	TRIPLE RECTANGLE DROP S, EC8333, ONE S	EC8333	CQ080	ONE S	CQ080EC8333ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EAR STATEMNT	J Crew Factory	1	54.5	54.5	$5.01	Zone 2
J40708136213	40700052010	99107774546	WAVY CHUNKY RING PACK, EE5210, 8	EE5210	NU984	8	NU984EE52108	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL RNG STACKNG	Madewell	1	54	54	$4.97	Zone 2
J40707EBBE22	40700051869	99107589341	COVERSTITCH LS TEE DRAP, KH0268, XS	KH0268	NT761	XS	NT761KH0268XS	FLAT	Womens	W KNITS	W KNITS OTHER TEES	Madewell	1	52	52	$4.31	Zone 1
J4070825E5C4	40700051876	99107653509	SKINNY ESSENTIALS BELT, BK5229, XS	BK5229	NU155	XS	NU155BK5229XS	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	52	52	$4.83	Zone 1
J40707EBBE22	40700051869	99107962309	SCOOP NECK PUFF TEE, BK0070, S	BK0070	NW199	S	NW199BK0070S	FLAT	Womens	W KNITS	W KNIT TOP END USE	Madewell	1	52	52	$4.31	Zone 1
J4070825E5C4	40700051876	99107152018	NARROW LEATHER BELT (UP, BK5209, 36	BK5209	NM496	36	NM496BK520936	MASTER/SPECIALTY	Mens	M ACCESSORIES	M ACC BELTS LEATHER	Madewell	1	52	52	$4.83	Zone 1
J4070825E5C4	40700051876	99107152017	NARROW LEATHER BELT (UP, BK5209, 34	BK5209	NM496	34	NM496BK520934	MASTER/SPECIALTY	Mens	M ACCESSORIES	M ACC BELTS LEATHER	Madewell	1	52	52	$4.83	Zone 1
J4070825E5C4	40700051876	99107152024	NARROW LEATHER BELT (UP, BR6209, 32	BR6209	NM496	32	NM496BR620932	MASTER/SPECIALTY	Mens	M ACCESSORIES	M ACC BELTS LEATHER	Madewell	1	52	52	$4.83	Zone 1
J4070825E5C4	40700051876	99107152023	NARROW LEATHER BELT (UP, BR6209, 30	BR6209	NM496	30	NM496BR620930	MASTER/SPECIALTY	Mens	M ACCESSORIES	M ACC BELTS LEATHER	Madewell	1	52	52	$4.83	Zone 1
J40707EBBE22	40700051869	99107738447	COLORBLOCK TWILL BASEBALL,EE7734,ONE S	EE7734	BS940	ONE S	BS940EE7734ONE S	FLAT	Mens	M ACCESS AND FTWR	M NA SEASONAL HATS	J Crew Factory	1	49.5	49.5	$4.16	Zone 2
J407080A8FFE	40700051869	99107951579	KAVI BOW DROP EARRINGS, EC8333, ONE S	EC8333	CQ355	ONE S	CQ355EC8333ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EAR STATEMNT	J Crew	1	49.5	49.5	$4.66	Zone 2
J407080A8FFE	40700051869	99107774243	PEBBLE PUFFY EXTRA LARG, EF9366, ONE S	EF9366	NV030	ONE S	NV030EF9366ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	48	48	$4.55	Zone 2
J407080A8FFE	40700051869	99106868339	DEMI MINI CARABINER., EB9672, ONE S	EB9672	NI787	ONE S	NI787EB9672ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	2	48	96	$4.55	Zone 2
J407080A8FFE	40700051869	99106868341	DEMI MINI CARABINER., EE0514, ONE S	EE0514	NI787	ONE S	NI787EE0514ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	2	48	96	$4.55	Zone 2
J40708261783	40700051876	99107952611	TRIPLE RING HUGGIE, EE0428, ONE S	EE0428	NX307	ONE S	NX307EE0428ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	48	48	$4.55	Zone 2
J4070825E5C4	40700051876	99107952611	TRIPLE RING HUGGIE, EE0428, ONE S	EE0428	NX307	ONE S	NX307EE0428ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	2	48	96	$4.55	Zone 2
J40708306E19	40700051876	99107900670	PEARL BARBELL EARRING, EE5210, ONE S	EE5210	NX293	ONE S	NX293EE5210ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EAR STATEMNT	Madewell	2	48	96	$4.55	Zone 2
J40708306E19	40700051876	99107952611	TRIPLE RING HUGGIE, EE0428, ONE S	EE0428	NX307	ONE S	NX307EE0428ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	2	48	96	$4.55	Zone 2
J40708136213	40700052010	99107993197	CHUNKY OVAL LINK BRACEL, EB3349, ONE S	EB3349	NY942	ONE S	NY942EB3349ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL BRCLT SOFT	Madewell	1	48	48	$4.55	Zone 2
J40708306E19	40700051876	99107827786	CHUNKY TWO TONE TRIPLE, EE5210, 9	EE5210	NW112	9	NW112EE52109	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL RNG SINGLE	Madewell	3	48	144	$4.55	Zone 2
J40708136213	40700052010	99107945424	CHUNKY STONE SIGNET RING, EB9930, 5	EB9930	NX285	5	NX285EB99305	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL RNG SINGLE	Madewell	1	48	48	$4.55	Zone 2
J40707F0E496	40700051869	99107855373	RIBBED SS CREWNECK TEE, WT0005, XS	WT0005	NW939	XS	NW939WT0005XS	FLAT	Womens	W KNITS	W KNIT BSC TEES BTTR	Madewell	1	45	45	$3.89	Zone 1
J40707F0E496	40700051869	99107827969	LACE TANK, NA0274, XL	NA0274	NW944	XL	NW944NA0274XL	FLAT	Womens	W KNITS	W KNITS OTHER TEES	Madewell	1	45	45	$3.89	Zone 1
J4070825E5C4	40700051876	99107921378	HALF AND HALF DONUT HOOPS, EE0428, ONE S	EE0428	NT477	ONE S	NT477EE0428ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	45	45	$4.34	Zone 2
J40708306E19	40700051876	99107775242	DEMI HEART CRYSTAL STUD, EB9672, ONE S	EB9672	NV015	ONE S	NV015EB9672ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	45	45	$4.34	Zone 2
J40708306E19	40700051876	99107892810	DAINTY CARABINER NECKLA, EE5210, ONE S	EE5210	NX257	ONE S	NX257EE5210ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL NCK CHOKER	Madewell	2	45	90	$4.34	Zone 2
J4070825E5C4	40700051876	99107959478	STUDDED CIRCLE RING, EE7744, 7	EE7744	NY828	7	NY828EE77447	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL RNG STATEMNT	Madewell	1	45	45	$4.34	Zone 2
J4070825E5C4	40700051876	99107963920	CHUBBY LINK CHAIN STATE, EE8396, ONE S	EE8396	CS022	ONE S	CS022EE8396ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EAR STATEMNT	J Crew Factory	1	44.5	44.5	$4.31	Zone 2
J40708306E19	40700051876	99107545862	GAME DAY STUD EARRING PAC,EE0719,ONE S	EE0719	CC852	ONE S	CC852EE0719ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING STUD	J Crew	1	44.5	44.5	$4.31	Zone 2
J40708136213	40700052010	99107525073	METALLIC BOW EARRINGS, EC7246, ONE S	EC7246	CE333	ONE S	CE333EC7246ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EAR STATEMNT	J Crew Factory	1	44.5	44.5	$4.31	Zone 2
J407080A8FFE	40700051869	99107340302	DAINTY TRIPLE HOOP SET., GY6372, ONE S	GY6372	BL542	ONE S	BL542GY6372ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	J Crew	1	39.5	39.5	$3.96	Zone 2
J4070825E5C4	40700051876	99107566934	FLEECE TIGHTS, BK0001, XS	BK0001	CD816	XS	CD816BK0001XS	MASTER/SPECIALTY	Womens	W ACCESSORIES	W SOCKS HOSIERY	J Crew Factory	1	39.5	39.5	$3.96	Zone 2
J4070825E5C4	40700051876	99107888883	MESH RING SET, EE8396, 8	EE8396	CN989	8	CN989EE83968	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL OTHER RING	J Crew Factory	1	39.5	39.5	$3.96	Zone 2
J4070825E5C4	40700051876	99107927296	DOG WITH WINTER OUTFIT, EE4392, ONE S	EE4392	CO683	ONE S	CO683EE4392ONE S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W ITM OTHER	J Crew Factory	1	39.5	39.5	$3.96	Zone 2
J4070825E5C4	40700051876	99107927306	NUTCRACKER MOUSE ORNAME, EE4392, ONE S	EE4392	CO685	ONE S	CO685EE4392ONE S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W ITM OTHER	J Crew Factory	1	39.5	39.5	$3.96	Zone 2
J4070825E5C4	40700051876	99107947488	BAG CHARM/PHONE WRISTLE, EC0737, ONE S	EC0737	CO626	ONE S	CO626EC0737ONE S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W ITM OTHER	J Crew Factory	1	39.5	39.5	$3.96	Zone 2
J4070825E5C4	40700051876	99107948325	CRYSTAL BOW HAIR BARRET, EC8333, ONE S	EC8333	CO435	ONE S	CO435EC8333ONE S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W ITM HAIR	J Crew Factory	1	39.5	39.5	$3.96	Zone 2
J40708136213	40700052010	99107873743	EMBELLISHED EDGE CLAW C, EC0737, ONE S	EC0737	CL317	ONE S	CL317EC0737ONE S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W ITM HAIR	J Crew Factory	2	39.5	79	$3.96	Zone 2
J4070825E5C4	40700051876	99108015644	SCULPTURAL TEXTURED HOO, EE7744, ONE S	EE7744	NY803	ONE S	NY803EE7744ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	38	38	$3.85	Zone 2
J40708136213	40700052010	99107925370	BLUE STONE DOUBLE HUGGI, EE7744, ONE S	EE7744	NX299	ONE S	NX299EE7744ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	38	38	$3.85	Zone 2
J40707EBBE22	40700051869	99107518347	RELAXED SLUB VNECK., BK0070, L	BK0070	NS569	L	NS569BK0070L	FLAT	Womens	W KNITS	W KNIT BSC TEES GOOD	Madewell	1	38	38	$3.47	Zone 2
J40707EBBE22	40700051869	99107677206	SLIM SHRUNKEN TEE, WT0005, XXS	WT0005	NU848	XXS	NU848WT0005XXS	FLAT	Womens	W KNITS	W KNIT BSC TEES GOOD	Madewell	1	35	35	$3.29	Zone 2
J407080A8FFE	40700051869	99107908043	ENGINE TURN HEART CHARM H, EE7744, ONE S	EE7744	NX260	ONE S	NX260EE7744ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	35	35	$3.64	Zone 2
J40708136213	40700052010	99107908043	ENGINE TURN HEART CHARM H, EE7744, ONE S	EE7744	NX260	ONE S	NX260EE7744ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	35	35	$3.64	Zone 2
J40707F04B08	40700051869	99107809688	GARMENT-DYED ALLDAY CREWNECK, KH0491, M	KH0491	NM162	M	NM162KH0491M	FLAT	Mens	M KNITS	M KNT SS TEE TEE	Madewell	1	35	35	$3.29	Zone 1
J40708136213	40700052010	99103190340	G HEART LOCKET NECKLACE, YL5596, ONE S	YL5596	6994	ONE S	06994YL5596ONE S	MASTER/SPECIALTY	Girls	G NON APPAREL	G NA ACC JEWELRY	J Crew Factory	1	34.5	34.5	$3.61	Zone 2
J40708136213	40700052010	99107365963	FLOWER PEARL CLAW CLIP, NA6434, ONE S	NA6434	BZ898	ONE S	BZ898NA6434ONE S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W ITM HAIR	J Crew Factory	1	34.5	34.5	$3.61	Zone 2
J40707EBBE22	40700051869	99107859228	LS TURTLENECK - SOLID, WT0002, M	WT0002	CL497	M	CL497WT0002M	FLAT	Girls	G TOPS	G TOPS TEE L S	J Crew Factory	1	29.5	29.5	$2.96	Zone 2
J40707EBBE22	40700051869	99107859230	LS TURTLENECK - SOLID, WT0002, S	WT0002	CL497	S	CL497WT0002S	FLAT	Girls	G TOPS	G TOPS TEE L S	J Crew Factory	1	29.5	29.5	$2.96	Zone 2
J40707EBBE22	40700051869	99107902012	LS TURTLENECK - SOLID,BK0001,M	BK0001	CL497	M	CL497BK0001M	FLAT	Girls	G TOPS	G TOPS TEE L S	J Crew Factory	1	29.5	29.5	$2.96	Zone 2
J40708136213	40700052010	99107959291	KEEPSAKES CLIP CHARMS-, EE7744, ONE S	EE7744	NY789	ONE S	NY789EE7744ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL CHARM SINGLE	Madewell	1	28	28	$3.15	Zone 2
J40708136213	40700052010	99107959318	KEEPSAKES CLIP CHARMS-, EE4818, ONE S	EE4818	NY793	ONE S	NY793EE4818ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL CHARM SINGLE	Madewell	1	28	28	$3.15	Zone 2
J4070825E5C4	40700051876	99107931855	SEMI SHEER TIGHTS, BK0070, S-M	BK0070	NT650	S-M	NT650BK0070S-M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W SOCKS SOCKS	Madewell	1	25	25	$2.94	Zone 2
J4070825E5C4	40700051876	99107931859	SEMI SHEER TIGHTS, BR8786, S-M	BR8786	NT650	S-M	NT650BR8786S-M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W SOCKS SOCKS	Madewell	1	25	25	$2.94	Zone 2
J40708261783	40700051876	99107931855	SEMI SHEER TIGHTS, BK0070, S-M	BK0070	NT650	S-M	NT650BK0070S-M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W SOCKS SOCKS	Madewell	1	25	25	$2.94	Zone 2
J4070825E5C4	40700051876	99107931867	SEMI SHEER TIGHTS, RD5903, S-M	RD5903	NT650	S-M	NT650RD5903S-M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W SOCKS SOCKS	Madewell	2	25	50	$2.94	Zone 2
J40708136213	40700052010	99107931859	SEMI SHEER TIGHTS, BR8786, S-M	BR8786	NT650	S-M	NT650BR8786S-M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W SOCKS SOCKS	Madewell	1	25	25	$2.94	Zone 2
J4070825E5C4	40700051876	99107931852	SEMI SHEER TIGHTS, BK0070, M-L	BK0070	NT650	M-L	NT650BK0070M-L	MASTER/SPECIALTY	Womens	W ACCESSORIES	W SOCKS SOCKS	Madewell	1	25	25	$2.94	Zone 2
J4070825E5C4	40700051876	99107931864	SEMI SHEER TIGHTS, RD5903, M-L	RD5903	NT650	M-L	NT650RD5903M-L	MASTER/SPECIALTY	Womens	W ACCESSORIES	W SOCKS SOCKS	Madewell	1	25	25	$2.94	Zone 2
J4070825E5C4	40700051876	99107931856	SEMI SHEER TIGHTS, BR8786, M-L	BR8786	NT650	M-L	NT650BR8786M-L	MASTER/SPECIALTY	Womens	W ACCESSORIES	W SOCKS SOCKS	Madewell	2	25	50	$2.94	Zone 2
J40708261783	40700051876	99107931864	SEMI SHEER TIGHTS, RD5903, M-L	RD5903	NT650	M-L	NT650RD5903M-L	MASTER/SPECIALTY	Womens	W ACCESSORIES	W SOCKS SOCKS	Madewell	2	25	50	$2.94	Zone 2
J40708136213	40700052010	99107931852	SEMI SHEER TIGHTS, BK0070, M-L	BK0070	NT650	M-L	NT650BK0070M-L	MASTER/SPECIALTY	Womens	W ACCESSORIES	W SOCKS SOCKS	Madewell	1	25	25	$2.94	Zone 2
J40707EBBE22	40700051869	99107668563	JERSEY SCOOP NECK TANK, WT0002, S	WT0002	CF910	S	CF910WT0002S	FLAT	Girls	G TOPS	G TOPS TEE TANK	J Crew Factory	1	19.5	19.5	$2.36	Zone 2
J4070825E5C4	40700051876	99106762765	SOLID NYLON TIGHTS, BK0001, XXSXS	BK0001	BJ680	XXSXS	BJ680BK0001XXSXS	MASTER/SPECIALTY	Girls	G NON APPAREL	G NA ACC HOSIERY	J Crew Factory	1	14.5	14.5	$2.21	Zone 2
J4070825E5C4	40700051876	99106762766	SOLID NYLON TIGHTS, BL8133, M/L	BL8133	BJ680	M/L	BJ680BL8133M/L	MASTER/SPECIALTY	Girls	G NON APPAREL	G NA ACC HOSIERY	J Crew	1	14.5	14.5	$2.21	Zone 2
J4070825E5C4	40700051876	99106762768	SOLID NYLON TIGHTS, BL8133, S	BL8133	BJ680	S	BJ680BL8133S	MASTER/SPECIALTY	Girls	G NON APPAREL	G NA ACC HOSIERY	J Crew	1	14.5	14.5	$2.21	Zone 2
	40700051869 Total													Cost w/ freight	COGS		
	40700051876 Total											Total 	529	 $ 7,617.53 	$14.40		
	40700052010 Total																
	Grand Total																
